model,n_customers,n_facilities,n_price_levels,lambda_budget,fixed_cost,objective_mean,objective_std,runtime_mean,runtime_std,gap_mean,gap_std,gap_percent_mean,gap_percent_std,opened_facilities_mean,served_customers_mean,service_rate_mean,served_demand_mean,revenue_mean,opening_cost_mean,lazy_mean,lazy_std,nodes_mean,nodes_std,best_bound_mean,num_vars_mean,num_constraints_mean,base_constraints_mean,effective_constraints_mean,optimal_cases,total_cases,optimal_rate
BBC-NoCuts,15,5,10,1.0,100,8608.963781728049,1854.063435254579,0.0040272235870361,0.0013990446671153314,0.0,0.0,0.0,0.0,4.6,12.6,0.8400000000000001,714.2677419848818,9068.963781728047,460.0,0.0,0.0,1.0,0.0,8608.963781728049,805.0,1368.2,1368.2,1368.2,5,5,100.0
BBC-NoCuts,15,5,10,1.0,200,8163.076705563872,1851.7792190935488,0.00396585464477534,0.0026443554323755942,0.0,0.0,0.0,0.0,4.2,12.4,0.8266666666666668,707.4108766764386,9003.076705563872,840.0,0.0,0.0,1.0,0.0,8163.076705563872,805.0,1368.2,1368.2,1368.2,5,5,100.0
BBC-NoCuts,15,5,10,1.5,50,15724.874743240687,3696.9997320878997,0.00333170890808102,0.003623833298736295,0.0,0.0,0.0,0.0,4.0,14.8,0.9866666666666667,826.0698597347082,15924.87474324069,200.0,0.0,0.0,1.0,0.0,15724.87474324069,805.0,1089.8,1089.8,1089.8,5,5,100.0
BBC-NoCuts,15,5,10,1.5,100,15525.530792393945,3677.970301741192,0.00475583076477048,0.004873690827188875,0.0,0.0,0.0,0.0,3.8,14.8,0.9866666666666667,826.0698597347082,15905.530792393949,380.0,0.0,0.0,1.0,0.0,15525.530792393949,805.0,1089.8,1089.8,1089.8,5,5,100.0
BBC-NoCuts,15,5,10,1.5,200,15147.181301318491,3610.7079592865493,0.006998348236083959,0.00806801141085303,0.0,0.0,0.0,0.0,3.6,14.6,0.9733333333333334,815.9641833231162,15867.181301318493,720.0,0.0,0.0,1.0,0.0,15147.181301318493,805.0,1089.8,1089.8,1089.8,5,5,100.0
BBC-NoCuts,20,6,10,1.5,50,19970.88904570418,2880.5140490682356,0.0088902950286865,0.008059834928424011,0.0,0.0,0.0,0.0,4.8,19.8,0.99,1041.8810556529,20210.889045704178,240.0,0.0,0.0,1.0,0.0,19970.889045704185,1266.0,1743.0,1743.0,1743.0,5,5,100.0
BBC-NoCuts,20,6,10,1.5,100,19730.88904570418,2866.4795660227583,0.004844379425048799,0.007799326142291944,0.0,0.0,0.0,0.0,4.8,19.8,0.99,1041.8810556529,20210.889045704178,480.0,0.0,0.0,1.0,0.0,19730.889045704185,1266.0,1743.0,1743.0,1743.0,5,5,100.0
BBC-NoCuts,20,6,10,1.5,200,19250.88904570418,2840.051572334399,0.00526180267333982,0.008887629569551801,0.0,0.0,0.0,0.0,4.8,19.8,0.99,1041.8810556529,20210.889045704178,960.0,0.0,0.0,1.0,0.0,19250.889045704185,1266.0,1743.0,1743.0,1743.0,5,5,100.0
BBC-Paper,3,2,5,0.5,50,-50.0,0.0,0.00062770843505856,0.0004241481733267829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,-50.0,42.0,66.0,66.0,66.0,5,5,100.0
BBC-Paper,3,2,5,0.5,100,-100.0,0.0,0.00062346458435056,0.0005722221232747691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,-100.0,42.0,66.0,66.0,66.0,5,5,100.0
